Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
118,CA-2021-100079,2021-12-07,2021-12-09,Second Class,AM-12389,Amanda Miller,Corporate,United States,Seattle,Washington,98109.0,West,OFF-PA-10000208,Office Supplies,Paper,Paper Model Pro 683,36.38,1,0.8,-72.76
119,CA-2024-100080,2023-09-14,2023-09-16,Same Day,SW-77861,Sarah Wilson,Corporate,United States,Boston,Massachusetts,2108.0,East,FUR-FU-10000074,Furniture,Furnishings,Furnishings Model Plus 316,406.46,3,0.7,-406.46
120,CA-2024-100080,09/14/2023,2023-09-16,Same Day,SW-77861,Sarah Wilson,Corporate,United States,Boston,Massachusetts,2108.0,East,TEC-CO-10000371,Technology,Copiers,Copiers Model Plus 706,8348.65,6,0.4,-0.0
121,CA-2022-100081,2021-08-11,2021-08-12,Same Day,RJ-82667,Robert Johnson,Consumer,United States,Atlanta,Georgia,30301.0,South,TEC-PH-10000311,Technology,Phones,Phones Model Standard 986,296.66,2,0.0,118.66
122,CA-2021-100082,2023-09-15,2023-09-19,Standard Class,DT-24366,David Thomas,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10000333,Technology,Accessories,Accessories Model Plus 398,482.61,7,0.5,-96.53
123,CA-2021-100082,2023-09-15,2023-09-19,Standard Class,DT-24366,David Thomas,Corporate,United States,Los Angeles,California,90036.0,West,TEC-CO-10000358,Technology,Copiers,Copiers Model Ultra 610,11540.28,9,0.3,1648.61
124,CA-2021-100083,2023-05-22,2023-05-24,Same Day,JF-27750,Jessica Foster,Home Office,United States,Richmond,Virginia,23219.0,South,OFF-AR-10000120,Office Supplies,Art,Art Model Ultra 281,820.49,2,0.15,241.32
125,CA-2021-100084,2021-01-15,2021-01-19,Standard Class,SF-20114,Sarah Foster,Corporate,United States,Houston,Texas,77002.0,Central,FUR-BO-10000004,Furniture,Bookcases,Bookcases Model Pro 132,569.3,7,0.8,-1138.59
126,CA-2021-100084,2021-01-15,2021-01-19,Standard Class,SF-20114,Sarah Foster,Corporate,United States,Houston,Texas,77002.0,Central,OFF-PA-10000210,Office Supplies,Paper,Paper Model Ultra 820,920.34,6,0.0,368.14
127,CA-2024-100085,2024-03-02,2024-03-06,First Class,JW-44803,John Wilson,Home Office,United States,Detroit,Michigan,48201.0,Central,OFF-PA-10000204,Office Supplies,Paper,Paper Model Plus 930,1040.0,4,0.3,148.57
128,CA-2024-100086,2022-06-04,2022-06-10,First Class,EW-98276,Emily Wilson,Home Office,United States,Columbus,Ohio,43215.0,East,TEC-CO-10000362,Technology,Copiers,Copiers Model Ultra 591,11621.19,7,0.0,4648.48
129,CA-2024-100086,2022-06-04,2022-06-10,First Class,EW-98276,Emily Wilson,Home Office,United States,Columbus,Ohio,43215.0,East,OFF-AR-10000118,Office Supplies,Art,Art Model Lite 239,1257.68,8,0.0,503.07
130,CA-2022-100087,03/08/2023,2023-03-14,Standard Class,CA-20500,Claire Anderson,Consumer,United States,Chicago,Illinois,60611.0,Central,FUR-FU-10000075,Furniture,Furnishings,Furnishings Model Lite 586,342.82,8,0.7,-342.81
131,CA-2021-100088,2024-06-01,2024-06-02,Same Day,EH-28964,Emily Harris,Consumer,United States,Columbus,Ohio,43215.0,East,TEC-AC-10000315,Technology,Accessories,Accessories Model Lite 348,1815.5,9,0.15,533.97
132,CA-2021-100088,2024-06-01,2024-06-02,Same Day,EH-28964,Emily Harris,Consumer,United States,Columbus,Ohio,43215.0, East ,OFF-LA-10000090,Office Supplies,Labels,Labels Model Standard 602,584.59,8,0.4,-0.0
133,CA-2021-100089,05/12/2024,2024-05-16,Second Class,AA-27009,Ashley Anderson,Home Office,United States,Houston,Texas,77002.0,Central,OFF-LA-10000087,Office Supplies,Labels,Labels Model Pro 448,245.22,1,0.2,61.3
134,CA-2023-100090,2023-03-30,2023-04-03,Same Day,CF-65176,Claire Foster,Home Office,United States,New York City,New York,10024.0, East ,TEC-PH-10000301,Technology,Phones,Phones Model Pro 145,861.52,4,0.5,-172.3
135,CA-2023-100090,2023-03-30,2023-04-03,Same Day,CF-65176,Claire Foster,Home Office,United States,New York City,New York,10024.0, East ,OFF-SU-10000282,Office Supplies,Supplies,Supplies Model Plus 927,215.32,5,0.5,-43.07
136,CA-2022-100091,07/21/2023,2023-07-27,Standard Class,MP-83147,Michael Powers,Corporate,United States,Houston,Texas,77002.0,Central,OFF-LA-10000090,Office Supplies,Labels,Labels Model Standard 602,426.27,7,0.5,-85.25
137,CA-2021-100092,2023-11-18,2023-11-24,First Class,MA-54869,Megan Anderson,Home Office,United States,Detroit,Michigan,48201.0,Central,OFF-EN-10000227,Office Supplies,Envelopes,Envelopes Model Standard 944,239.0,7,0.7,-239.0
138,CA-2021-100092,2023-11-18,2023-11-24,First Class,MA-54869,Megan Anderson,Home Office,United States,Detroit,Michigan,48201.0,Central,OFF-BI-10000174,Office Supplies,Binders,Binders Model Plus 933,544.1,8,0.8,-1088.19
139,CA-2021-100093,2022-06-13,2022-06-14,Second Class,JH-12180,James Harris,Corporate,United States,Portland,Oregon,97201.0,West,TEC-CO-10000360,Technology,Copiers,Copiers Model Plus 758,5654.78,4,0.2,1413.69
140,CA-2022-100094,2022-08-12,2022-08-13,First Class,MS-34931,Michael Smith,Home Office,United States,Phoenix,Arizona,85001.0,West,OFF-SU-10000284,Office Supplies,Supplies,Supplies Model Pro 417,634.23,3,0.4,0.0
141,CA-2022-100094,2022-08-12,2022-08-13,First Class,MS-34931,Michael Smith,Home Office,United States,Phoenix,Arizona,85001.0,West,TEC-PH-10000294,Technology,Phones,Phones Model Ultra 636,206.5,5,0.0,82.6
142,CA-2022-100095,2022-04-26,2022-04-30,First Class,MH-12671,Michael Harris,Home Office,United States,Boston,Massachusetts,2108.0,East,OFF-AR-10000118,Office Supplies,Art,Art Model Lite 239,565.96,4,0.1,188.66
143,CA-2021-100096,2024-10-16,2024-10-22,Same Day,AT-58353,Amanda Taylor,Corporate,United States,Los Angeles,California,90036.0,West,FUR-BO-10000004,Furniture,Bookcases,Bookcases Model Pro 132,3659.76,9,0.0,1463.9
144,CA-2021-100096,2024-10-16,2024-10-22,Same Day,AT-58353,Amanda Taylor,Corporate,United States,Los Angeles,California,90036.0,West,OFF-BI-10000162,Office Supplies,Binders,Binders Model Plus 290,777.19,8,0.7,-777.19
145,CA-2022-100097,2024-03-27,2024-03-29,Same Day,RA-92998,Ryan Anderson,Consumer,United States,Milwaukee,Wisconsin,53202.0,Central,OFF-SU-10000277,Office Supplies,Supplies,Supplies Model Ultra 743,179.59,1,0.5,-35.92
146,CA-2021-100098,2023-11-28,2023-12-02,Standard Class,RD-22676,Ryan Davis,Corporate,United States,Boston,Massachusetts,2108.0,East,TEC-MA-10000346,Technology,Machines,Machines Model Lite 866,1809.61,4,0.3,258.51
147,CA-2021-100098,2023-11-28,2023-12-02,Standard Class,RD-22676,Ryan Davis,Corporate,United States,Boston,Massachusetts,2108.0,East,TEC-AC-10000314,Technology,Accessories,Accessories Model Lite 903,794.6,5,0.0,317.84
148,CA-2023-100099,2022-01-12,2022-01-16,Second Class,AT-66387,Amanda Taylor,Consumer,United States,Richmond,Virginia,23219.0,South,TEC-CO-10000359,Technology,Copiers,Copiers Model Pro 189,3632.69,6,0.2,908.17
149,CA-2022-100100,2021-07-24,2021-07-28,Second Class,AG-92831,Amanda Gute,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-EN-10000222,Office Supplies,Envelopes,Envelopes Model Ultra 565,2996.41,7,0.1,998.81
150,CA-2022-100100,2021-07-24,2021-07-28,Second Class,AG-92831,Amanda Gute,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,FUR-FU-10000077,Furniture,Furnishings,Furnishings Model Lite 677,2659.76,8,0.0,1063.9
151,CA-2023-100101,2022-05-29,2022-06-02,Standard Class,RH-82641,Ryan Harris,Consumer,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-TA-10000051,Furniture,Tables,Tables Model Standard 683,5094.54,3,0.0,2037.82
152,CA-2023-100102,2022-06-17,2022-06-21,First Class,MT-28758,Megan Taylor,Consumer,United States,Portland,Oregon,97201.0,West,FUR-BO-10000011,Furniture,Bookcases,Bookcases Model Plus 872,3032.61,7,0.0,1213.04
153,CA-2023-100102,2022-06-17,2022-06-21,First Class,MT-28758,Megan Taylor,Consumer,United States,Portland,Oregon,97201.0,West,TEC-PH-10000311,Technology,Phones,Phones Model Standard 986,178.0,4,0.7,-177.99
154,CA-2023-100103,2022-10-28,2022-11-01,Same Day,JS-68554,Jessica Smith,Corporate,United States,Columbus,Ohio,43215.0,East,OFF-EN-10000229,Office Supplies,Envelopes,Envelopes Model Ultra 660,410.47,2,0.3,58.64
155,CA-2023-100104,2023-05-14,2023-05-18,Same Day,JM-65519,Jessica Miller,Corporate,United States,Philadelphia,Pennsylvania,19104.0,East,FUR-CH-10000041,Furniture,Chairs,Chairs Model Plus 506,1100.18,3,0.2,275.04
156,CA-2023-100104,2023-05-14,2023-05-18,Same Day,JM-65519,Jessica Miller,Corporate,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-BI-10000150,Office Supplies,Binders,Binders Model Ultra 525,691.61,5,0.7,-691.6
157,CA-2024-100105,2023-04-28,2023-04-30,Standard Class,RF-41029,Robert Foster,Consumer,United States,Richmond,Virginia,23219.0,South,TEC-CO-10000373,Technology,Copiers,Copiers Model Lite 677,2292.61,4,0.8,-4585.21
158,CA-2022-100106,2023-03-25,2023-03-27,Standard Class,WJ-57428,William Jackson,Consumer,United States,Seattle,Washington,98109.0,West,OFF-SU-10000281,Office Supplies,Supplies,Supplies Model Ultra 180,260.54,1,0.0,104.22
159,CA-2022-100106,2023-03-25,2023-03-27,Standard Class,WJ-57428,William Jackson,Consumer,United States,Seattle,Washington,98109.0,West,FUR-CH-10000043,Furniture,Chairs,Chairs Model Standard 577,461.53,2,0.15,135.74
160,CA-2022-100107,05/22/2022,2022-05-26,Same Day,ES-93238,Emily Smith,Home Office,United States,Richmond,Virginia,23219.0,South,FUR-TA-10000065,Furniture,Tables,Tables Model Lite 358,1642.56,3,0.5,-328.51
161,CA-2024-100108,2023-08-15,2023-08-21,First Class,JG-20384,John Gute,Consumer,United States,Detroit,Michigan,48201.0,Central,OFF-EN-10000228,Office Supplies,Envelopes,Envelopes Model Ultra 430,623.84,3,0.5,-124.76
162,CA-2024-100108,2023-08-15,2023-08-21,First Class,JG-20384,John Gute,Consumer,United States,Detroit,Michigan,48201.0,Central,TEC-AC-10000324,Technology,Accessories,Accessories Model Plus 529,878.82,7,0.5,-175.76
163,CA-2022-100109,2021-07-03,2021-07-07,First Class,CW-62640,Claire Wilson,Corporate,United States,Milwaukee,Wisconsin,53202.0, Central ,OFF-AR-10000134,Office Supplies,Art,Art Model Lite 590,753.01,3,0.15,221.47
164,CA-2023-100110,2023-08-19,2023-08-23,Same Day,RT-36922,Ryan Thomas,Home Office,United States,Columbus,Ohio,43215.0,East,OFF-FA-10000245,Office Supplies,Fasteners,Fasteners Model Pro 812,891.75,5,0.0,356.7
165,CA-2023-100110,2023-08-19,2023-08-23,Same Day,RT-36922,Ryan Thomas,Home Office,United States,Columbus,Ohio,43215.0,East,TEC-PH-10000306,Technology,Phones,Phones Model Standard 837,667.08,4,0.0,266.83
166,CA-2022-100111,2021-12-01,2021-12-05,Same Day,CT-83584,Claire Taylor,Corporate,United States,Atlanta,Georgia,30301.0,South,OFF-ST-10000113,Office Supplies,Storage,Storage Model Standard 708,1560.85,5,0.0,624.34
167,CA-2023-100112,2023-04-26,2023-04-28,Standard Class,JJ-30028,Jessica Jackson,Home Office,United States,Detroit,Michigan,48201.0,Central,FUR-FU-10000070,Furniture,Furnishings,Furnishings Model Pro 819,469.9,5,0.0,187.96
168,CA-2023-100112,2023-04-26,2023-04-28,Standard Class,JJ-30028,Jessica Jackson,Home Office,United States,Detroit,Michigan,48201.0,Central,OFF-AR-10000140,Office Supplies,Art,Art Model Ultra 270,2354.62,8,0.1,784.88
169,CA-2021-100113,2022-08-01,2022-08-03,Same Day,JJ-35272,James Johnson,Consumer,United States,Seattle,Washington,98109.0,West,FUR-BO-10000005,Furniture,Bookcases,Bookcases Model Standard 729,1541.48,4,0.0,616.59
170,CA-2023-100114,2023-10-18,2023-10-24,Same Day,JS-42311,James Smith,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-BO-10000017,Furniture,Bookcases,Bookcases Model Standard 407,868.98,6,0.0,347.59
171,CA-2023-100114,2023-10-18,2023-10-24,Same Day,JS-42311,James Smith,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-BO-10000029,Furniture,Bookcases,Bookcases Model Standard 348,472.32,5,0.3,67.47
172,CA-2024-100115,2021-01-26,2021-01-28,Second Class,JM-97881,James Miller,Home Office,United States,Columbus,Ohio,43215.0,East,OFF-EN-10000227,Office Supplies,Envelopes,Envelopes Model Standard 944,455.24,4,0.0,182.1
173,CA-2024-100116,2023-03-08,2023-03-12,First Class,MW-59968,Megan White,Corporate,United States,Seattle,Washington,98109.0,West,FUR-FU-10000082,Furniture,Furnishings,Furnishings Model Standard 793,224.65,1,0.5,-44.93
174,CA-2024-100116,03/08/2023,2023-03-12,First Class,MW-59968,Megan White,Corporate,United States,Seattle,Washington,98109.0,West,TEC-AC-10000327,Technology,Accessories,Accessories Model Lite 522,1590.35,5,0.1,530.12
175,CA-2022-100117,07/20/2024,2024-07-24,Standard Class,RG-23970,Robert Gute,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10000142,Office Supplies,Binders,Binders Model Standard 870,241.47,2,0.3,34.49
176,CA-2022-100118,2023-01-31,2023-02-04,Second Class,JW-32241,James White,Home Office,United States,Portland,Oregon,97201.0,West,OFF-FA-10000256,Office Supplies,Fasteners,Fasteners Model Standard 980,46.58,2,0.8,-93.16
177,CA-2022-100118,2023-01-31,2023-02-04,Second Class,JW-32241,James White,Home Office,United States,Portland,Oregon,97201.0,West,TEC-AC-10000321,Technology,Accessories,Accessories Model Pro 443,10.72,1,0.0,4.29
178,CA-2024-100119,2022-04-22,2022-04-26,First Class,MW-66244,Michael White,Home Office,United States,Seattle,Washington,98109.0,West,TEC-CO-10000376,Technology,Copiers,Copiers Model Lite 589,11146.12,4,0.0,4458.45
179,CA-2021-100120,2023-09-21,2023-09-25,First Class,DS-60615,David Smith,Consumer,United States,Columbus,Ohio,43215.0,East,TEC-CO-10000357,Technology,Copiers,Copiers Model Plus 135,14429.81,8,0.1,4809.94
180,CA-2021-100120,2023-09-21,2023-09-25,First Class,DS-60615,David Smith,Consumer,United States,Columbus,Ohio,43215.0,East,OFF-BI-10000166,Office Supplies,Binders,Binders Model Plus 310,995.45,8,0.15,292.78
181,CA-2022-100121,2023-07-10,2023-07-12,First Class,JG-61964,Jessica Gute,Home Office,United States,New York City,New York,10024.0,East,OFF-AP-10000188,Office Supplies,Appliances,Appliances Model Standard 801,2007.6,8,0.0,803.04
182,CA-2023-100122,2024-06-24,2024-06-26,Standard Class,WP-66482,William Powers,Consumer,United States,New York City,New York,10024.0,East,OFF-SU-10000276,Office Supplies,Supplies,Supplies Model Pro 908,1291.56,7,0.1,430.52
183,CA-2023-100122,2024-06-24,2024-06-26,Standard Class,WP-66482,William Powers,Consumer,United States,New York City,New York,10024.0,East,OFF-SU-10000283,Office Supplies,Supplies,Supplies Model Ultra 500,267.62,3,0.7,-267.61
184,CA-2021-100123,2023-12-08,2023-12-12,Standard Class,SW-24168,Sarah White,Corporate,United States,Chicago,Illinois,60611.0,Central,OFF-LA-10000092,Office Supplies,Labels,Labels Model Lite 776,176.62,1,0.1,58.88
185,CA-2024-100124,12/13/2023,2023-12-17,First Class,DW-31174,David White,Home Office,United States,Portland,Oregon,97201.0,West,OFF-AP-10000188,Office Supplies,Appliances,Appliances Model Standard 801,301.14,4,0.7,-301.14
186,CA-2024-100124,12/13/2023,2023-12-17,First Class,DW-31174,David White,Home Office,United States,Portland,Oregon,97201.0,West,OFF-ST-10000107,Office Supplies,Storage,Storage Model Plus 801,1572.48,8,0.0,628.99
187,CA-2023-100125,2021-04-30,2021-05-06,First Class,AS-50562,Amanda Smith,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-BO-10000021,Furniture,Bookcases,Bookcases Model Ultra 758,576.23,2,0.15,169.48
188,CA-2022-100126,2023-12-25,2023-12-29,Second Class,RW-15726,Robert Wilson,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10000337,Technology,Accessories,Accessories Model Plus 898,464.84,4,0.7,-464.85
189,CA-2022-100126,2023-12-25,2023-12-29,Second Class,RW-15726,Robert Wilson,Corporate,United States,Los Angeles,California,90036.0,West,OFF-SU-10000286,Office Supplies,Supplies,Supplies Model Standard 218,1625.05,7,0.0,650.02
190,CA-2021-100127,2021-12-08,2021-12-12,Same Day,JW-54350,Jessica White,Home Office,United States,Atlanta,Georgia,30301.0,South,OFF-BI-10000173,Office Supplies,Binders,Binders Model Ultra 965,351.52,3,0.5,-70.31
191,CA-2023-100128,2023-02-01,2023-02-05,Same Day,JM-27589,James Martin,Home Office,United States,Detroit,Michigan,48201.0,Central,OFF-BI-10000166,Office Supplies,Binders,Binders Model Plus 310,175.67,4,0.7,-175.67
192,CA-2023-100128,2023-02-01,2023-02-05,Same Day,JM-27589,James Martin,Home Office,United States,Detroit,Michigan,48201.0,Central,OFF-SU-10000282,Office Supplies,Supplies,Supplies Model Plus 927,344.52,5,0.2,86.13
193,CA-2021-100129,2022-08-06,2022-08-10,Second Class,CT-89806,Claire Thomas,Consumer,United States,Miami,Florida,33133.0,South,FUR-BO-10000004,Furniture,Bookcases,Bookcases Model Pro 132,1829.88,5,0.1,609.96
194,CA-2021-100130,2021-03-19,2021-03-23,Second Class,JJ-15014,John Johnson,Consumer,United States,Houston,Texas,77002.0,Central,OFF-AR-10000136,Office Supplies,Art,Art Model Standard 656,50.42,6,0.7,-50.42
195,CA-2021-100130,2021-03-19,2021-03-23,Second Class,JJ-15014,John Johnson,Consumer,United States,Houston,Texas,77002.0,Central,OFF-BI-10000154,Office Supplies,Binders,Binders Model Standard 456,145.99,2,0.7,-145.99
196,CA-2024-100131,2021-12-21,2021-12-25,Standard Class,DD-84349,David Davis,Consumer,United States,Phoenix,Arizona,85001.0,West,TEC-AC-10000329,Technology,Accessories,Accessories Model Pro 694,284.15,5,0.0,113.66
197,CA-2023-100132,2022-12-14,2022-12-20,Same Day,SJ-91830,Sarah Johnson,Home Office,United States,Los Angeles,California,90036.0,West,FUR-TA-10000062,Furniture,Tables,Tables Model Ultra 648,355.66,4,0.8,-711.31
198,CA-2023-100132,12/14/2022,2022-12-20,Same Day,SJ-91830,Sarah Johnson,Home Office,United States,Los Angeles,California,90036.0,West,TEC-AC-10000325,Technology,Accessories,Accessories Model Pro 245,2510.97,7,0.0,1004.39
199,CA-2022-100133,2021-11-10,2021-11-11,Same Day,JT-62531,John Thomas,Consumer,United States,Columbus,Ohio,43215.0,East,TEC-PH-10000305,Technology,Phones,Phones Model Standard 329,1509.12,9,0.0,603.65
200,CA-2022-100134,2022-11-20,2022-11-21,Standard Class,JG-20384,John Gute,Consumer,United States,Burlington,North Carolina,,South,OFF-PA-10000205,Office Supplies,Paper,Paper Model Ultra 981,1791.35,5,0.0,716.54
201,CA-2022-100134,2022-11-20,2022-11-21,Standard Class,JG-20384,John Gute,Consumer,United States,Burlington,North Carolina,,South,TEC-CO-10000358,Technology,Copiers,Copiers Model Ultra 610,5495.37,3,0.0,2198.15
202,CA-2022-100135,2022-05-12,2022-05-13,Same Day,LW-95461,Laura White,Consumer,United States,Burlington,North Carolina,,South,TEC-MA-10000351,Technology,Machines,Machines Model Pro 122,1828.3,2,0.0,731.32
203,CA-2023-100136,2022-12-07,2022-12-11,Standard Class,WA-27431,William Anderson,Home Office,United States,Houston,Texas,77002.0,Central,OFF-BI-10000157,Office Supplies,Binders,Binders Model Pro 123,1022.64,3,0.2,255.66
204,CA-2023-100136,2022-12-07,2022-12-11,Standard Class,WA-27431,William Anderson,Home Office,United States,Houston,Texas,77002.0, Central ,OFF-EN-10000227,Office Supplies,Envelopes,Envelopes Model Standard 944,204.86,3,0.4,0.0
205,CA-2021-100137,2021-08-19,2021-08-23,Second Class,AM-26821,Amanda Miller,Home Office,United States,Houston,Texas,77002.0,Central,FUR-FU-10000076,Furniture,Furnishings,Furnishings Model Pro 800,2317.7,5,0.0,927.08
206,CA-2024-100138,2021-02-16,2021-02-20,Second Class,RA-16826,Robert Anderson,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,OFF-SU-10000280,Office Supplies,Supplies,Supplies Model Lite 256,1116.59,9,0.15,328.41
207,CA-2024-100138,2021-02-16,2021-02-20,Second Class,RA-16826,Robert Anderson,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-FU-10000073,Furniture,Furnishings,Furnishings Model Pro 640,322.27,1,0.3,46.04
208,CA-2022-100139,2021-05-04,2021-05-06,First Class,MG-41571,Michael Gute,Home Office,United States,Phoenix,Arizona,85001.0,West,OFF-FA-10000239,Office Supplies,Fasteners,Fasteners Model Plus 153,204.21,1,0.0,81.68
209,CA-2021-100140,2022-08-23,2022-08-29,Same Day,JH-52600,James Harris,Consumer,United States,Chicago,Illinois,60611.0,Central,OFF-AP-10000195,Office Supplies,Appliances,Appliances Model Lite 216,1271.43,9,0.0,508.57
